DIMENSION y 100
0.000623816	0.000732043	0.000856246	0.000998258	0.00116003	0.00134362	0.00155120	0.00178501	0.00204736	0.00234062	0.00266716	0.00302935	0.00342951	0.00386987	0.00435254	0.00487945	0.00545233	0.00607260	0.00674139	0.00745943	0.00822706	0.00904410	0.00990988	0.0108231	0.0117820	0.0127841	0.0138261	0.0149044	0.0160143	0.0171508	0.0183082	0.0194799	0.0206590	0.0218381	0.0230092	0.0241641	0.0252943	0.0263910	0.0274455	0.0284492	0.0293933	0.0302699	0.0310709	0.0317892	0.0324181	0.0329517	0.0333848	0.0337135	0.0339343	0.0340453	0.0340453	0.0339343	0.0337135	0.0333848	0.0329517	0.0324181	0.0317892	0.0310709	0.0302699	0.0293933	0.0284492	0.0274455	0.0263910	0.0252943	0.0241641	0.0230092	0.0218381	0.0206590	0.0194799	0.0183082	0.0171508	0.0160143	0.0149044	0.0138261	0.0127841	0.0117820	0.0108231	0.00990988	0.00904410	0.00822706	0.00745943	0.00674139	0.00607260	0.00545233	0.00487945	0.00435254	0.00386987	0.00342951	0.00302935	0.00266716	0.00234062	0.00204736	0.00178501	0.00155120	0.00134362	0.00116003	0.000998258	0.000856246	0.000732043	0.000623816	
0.000722545	0.000847900	0.000991760	0.00115625	0.00134362	0.00155627	0.00179670	0.00206751	0.00237138	0.00271106	0.00308928	0.00350879	0.00397228	0.00448233	0.00504140	0.00565170	0.00631524	0.00703368	0.00780832	0.00864001	0.00952912	0.0104755	0.0114783	0.0125361	0.0136467	0.0148074	0.0160143	0.0172632	0.0185488	0.0198652	0.0212057	0.0225629	0.0239286	0.0252943	0.0266508	0.0279885	0.0292975	0.0305678	0.0317892	0.0329517	0.0340453	0.0350606	0.0359884	0.0368204	0.0375488	0.0381668	0.0386685	0.0390491	0.0393050	0.0394335	0.0394335	0.0393050	0.0390491	0.0386685	0.0381668	0.0375488	0.0368204	0.0359884	0.0350606	0.0340453	0.0329517	0.0317892	0.0305678	0.0292975	0.0279885	0.0266508	0.0252943	0.0239286	0.0225629	0.0212057	0.0198652	0.0185488	0.0172632	0.0160143	0.0148074	0.0136467	0.0125361	0.0114783	0.0104755	0.00952912	0.00864001	0.00780832	0.00703368	0.00631524	0.00565170	0.00504140	0.00448233	0.00397228	0.00350879	0.00308928	0.00271106	0.00237138	0.00206751	0.00179670	0.00155627	0.00134362	0.00115625	0.000991760	0.000847900	0.000722545	
0.000834171	0.000978892	0.00114498	0.00133488	0.00155120	0.00179670	0.00207427	0.00238692	0.00273774	0.00312989	0.00356654	0.00405086	0.00458596	0.00517481	0.00582024	0.00652484	0.00729088	0.00812031	0.00901462	0.00997480	0.0110013	0.0120938	0.0132516	0.0144728	0.0157550	0.0170949	0.0184884	0.0199302	0.0214144	0.0229342	0.0244818	0.0260486	0.0276253	0.0292020	0.0307681	0.0323124	0.0338237	0.0352903	0.0367004	0.0380424	0.0393050	0.0404771	0.0415482	0.0425088	0.0433497	0.0440632	0.0446424	0.0450818	0.0453772	0.0455256	0.0455256	0.0453772	0.0450818	0.0446424	0.0440632	0.0433497	0.0425088	0.0415482	0.0404771	0.0393050	0.0380424	0.0367004	0.0352903	0.0338237	0.0323124	0.0307681	0.0292020	0.0276253	0.0260486	0.0244818	0.0229342	0.0214144	0.0199302	0.0184884	0.0170949	0.0157550	0.0144728	0.0132516	0.0120938	0.0110013	0.00997480	0.00901462	0.00812031	0.00729088	0.00652484	0.00582024	0.00517481	0.00458596	0.00405086	0.00356654	0.00312989	0.00273774	0.00238692	0.00207427	0.00179670	0.00155120	0.00133488	0.00114498	0.000978892	0.000834171	
0.000959903	0.00112644	0.00131756	0.00153608	0.00178501	0.00206751	0.00238692	0.00274669	0.00315039	0.00360164	0.00410411	0.00466144	0.00527718	0.00595479	0.00669751	0.00750830	0.00838982	0.00934426	0.0103734	0.0114783	0.0126595	0.0139167	0.0152489	0.0166542	0.0181297	0.0196716	0.0212751	0.0229342	0.0246422	0.0263910	0.0281719	0.0299748	0.0317892	0.0336036	0.0354057	0.0371828	0.0389219	0.0406094	0.0422321	0.0437764	0.0452293	0.0465781	0.0478107	0.0489160	0.0498837	0.0507047	0.0513712	0.0518769	0.0522168	0.0523875	0.0523875	0.0522168	0.0518769	0.0513712	0.0507047	0.0498837	0.0489160	0.0478107	0.0465781	0.0452293	0.0437764	0.0422321	0.0406094	0.0389219	0.0371828	0.0354057	0.0336036	0.0317892	0.0299748	0.0281719	0.0263910	0.0246422	0.0229342	0.0212751	0.0196716	0.0181297	0.0166542	0.0152489	0.0139167	0.0126595	0.0114783	0.0103734	0.00934426	0.00838982	0.00750830	0.00669751	0.00595479	0.00527718	0.00466144	0.00410411	0.00360164	0.00315039	0.00274669	0.00238692	0.00206751	0.00178501	0.00153608	0.00131756	0.00112644	0.000959903	
0.00110099	0.00129200	0.00151121	0.00176184	0.00204736	0.00237138	0.00273774	0.00315039	0.00361342	0.00413100	0.00470732	0.00534655	0.00605280	0.00683000	0.00768188	0.00861184	0.00962292	0.0107176	0.0118980	0.0131653	0.0145201	0.0159621	0.0174901	0.0191020	0.0207943	0.0225629	0.0244020	0.0263050	0.0282640	0.0302699	0.0323124	0.0343804	0.0364615	0.0385425	0.0406094	0.0426478	0.0446424	0.0465781	0.0484392	0.0502105	0.0518769	0.0534239	0.0548377	0.0561054	0.0572154	0.0581571	0.0589216	0.0595016	0.0598914	0.0600872	0.0600872	0.0598914	0.0595016	0.0589216	0.0581571	0.0572154	0.0561054	0.0548377	0.0534239	0.0518769	0.0502105	0.0484392	0.0465781	0.0446424	0.0426478	0.0406094	0.0385425	0.0364615	0.0343804	0.0323124	0.0302699	0.0282640	0.0263050	0.0244020	0.0225629	0.0207943	0.0191020	0.0174901	0.0159621	0.0145201	0.0131653	0.0118980	0.0107176	0.00962292	0.00861184	0.00768188	0.00683000	0.00605280	0.00534655	0.00470732	0.00413100	0.00361342	0.00315039	0.00273774	0.00237138	0.00204736	0.00176184	0.00151121	0.00129200	0.00110099	
0.00125869	0.00147706	0.00172767	0.00201421	0.00234062	0.00271106	0.00312989	0.00360164	0.00413100	0.00472271	0.00538158	0.00611238	0.00691979	0.00780832	0.00878221	0.00984538	0.0110013	0.0122528	0.0136022	0.0150511	0.0165999	0.0182485	0.0199954	0.0218381	0.0237729	0.0257947	0.0278973	0.0300729	0.0323124	0.0346056	0.0369408	0.0393050	0.0416841	0.0440632	0.0464262	0.0487565	0.0510369	0.0532498	0.0553775	0.0574025	0.0593076	0.0610762	0.0626925	0.0641418	0.0654107	0.0664873	0.0673613	0.0680244	0.0684700	0.0686940	0.0686940	0.0684700	0.0680244	0.0673613	0.0664873	0.0654107	0.0641418	0.0626925	0.0610762	0.0593076	0.0574025	0.0553775	0.0532498	0.0510369	0.0487565	0.0464262	0.0440632	0.0416841	0.0393050	0.0369408	0.0346056	0.0323124	0.0300729	0.0278973	0.0257947	0.0237729	0.0218381	0.0199954	0.0182485	0.0165999	0.0150511	0.0136022	0.0122528	0.0110013	0.00984538	0.00878221	0.00780832	0.00691979	0.00611238	0.00538158	0.00472271	0.00413100	0.00360164	0.00312989	0.00271106	0.00234062	0.00201421	0.00172767	0.00147706	0.00125869	
0.00143429	0.00168312	0.00196869	0.00229521	0.00266716	0.00308928	0.00356654	0.00410411	0.00470732	0.00538158	0.00613237	0.00696512	0.00788517	0.00889766	0.0100074	0.0112189	0.0125361	0.0139622	0.0154999	0.0171508	0.0189158	0.0207943	0.0227850	0.0248847	0.0270894	0.0293933	0.0317892	0.0342683	0.0368204	0.0394335	0.0420944	0.0447884	0.0474995	0.0502105	0.0529032	0.0555586	0.0581571	0.0606787	0.0631032	0.0654107	0.0675816	0.0695970	0.0714388	0.0730903	0.0745362	0.0757630	0.0767590	0.0775145	0.0780223	0.0782775	0.0782775	0.0780223	0.0775145	0.0767590	0.0757630	0.0745362	0.0730903	0.0714388	0.0695970	0.0675816	0.0654107	0.0631032	0.0606787	0.0581571	0.0555586	0.0529032	0.0502105	0.0474995	0.0447884	0.0420944	0.0394335	0.0368204	0.0342683	0.0317892	0.0293933	0.0270894	0.0248847	0.0227850	0.0207943	0.0189158	0.0171508	0.0154999	0.0139622	0.0125361	0.0112189	0.0100074	0.00889766	0.00788517	0.00696512	0.00613237	0.00538158	0.00470732	0.00410411	0.00356654	0.00308928	0.00266716	0.00229521	0.00196869	0.00168312	0.00143429	
0.00162906	0.00191169	0.00223604	0.00260689	0.00302935	0.00350879	0.00405086	0.00466144	0.00534655	0.00611238	0.00696512	0.00791096	0.00895595	0.0101059	0.0113664	0.0127424	0.0142384	0.0158582	0.0176047	0.0194799	0.0214845	0.0236181	0.0258791	0.0282640	0.0307681	0.0333848	0.0361061	0.0389219	0.0418204	0.0447884	0.0478107	0.0508705	0.0539498	0.0570289	0.0600872	0.0631032	0.0660546	0.0689186	0.0716724	0.0742933	0.0767590	0.0790480	0.0811399	0.0830157	0.0846580	0.0860514	0.0871826	0.0880407	0.0886175	0.0889073	0.0889073	0.0886175	0.0880407	0.0871826	0.0860514	0.0846580	0.0830157	0.0811399	0.0790480	0.0767590	0.0742933	0.0716724	0.0689186	0.0660546	0.0631032	0.0600872	0.0570289	0.0539498	0.0508705	0.0478107	0.0447884	0.0418204	0.0389219	0.0361061	0.0333848	0.0307681	0.0282640	0.0258791	0.0236181	0.0214845	0.0194799	0.0176047	0.0158582	0.0142384	0.0127424	0.0113664	0.0101059	0.00895595	0.00791096	0.00696512	0.00611238	0.00534655	0.00466144	0.00405086	0.00350879	0.00302935	0.00260689	0.00223604	0.00191169	0.00162906	
0.00184425	0.00216421	0.00253140	0.00295125	0.00342951	0.00397228	0.00458596	0.00527718	0.00605280	0.00691979	0.00788517	0.00895595	0.0101390	0.0114409	0.0128678	0.0144256	0.0161192	0.0179530	0.0199302	0.0220530	0.0243225	0.0267380	0.0292975	0.0319975	0.0348324	0.0377948	0.0408755	0.0440632	0.0473447	0.0507047	0.0541262	0.0575902	0.0610762	0.0645620	0.0680244	0.0714388	0.0747800	0.0780223	0.0811399	0.0841070	0.0868984	0.0894897	0.0918580	0.0939816	0.0958408	0.0974182	0.0986988	0.0996703	0.100323	0.100651	0.100651	0.100323	0.0996703	0.0986988	0.0974182	0.0958408	0.0939816	0.0918580	0.0894897	0.0868984	0.0841070	0.0811399	0.0780223	0.0747800	0.0714388	0.0680244	0.0645620	0.0610762	0.0575902	0.0541262	0.0507047	0.0473447	0.0440632	0.0408755	0.0377948	0.0348324	0.0319975	0.0292975	0.0267380	0.0243225	0.0220530	0.0199302	0.0179530	0.0161192	0.0144256	0.0128678	0.0114409	0.0101390	0.00895595	0.00788517	0.00691979	0.00605280	0.00527718	0.00458596	0.00397228	0.00342951	0.00295125	0.00253140	0.00216421	0.00184425	
0.00208106	0.00244210	0.00285644	0.00333020	0.00386987	0.00448233	0.00517481	0.00595479	0.00683000	0.00780832	0.00889766	0.0101059	0.0114409	0.0129099	0.0145201	0.0162779	0.0181890	0.0202582	0.0224893	0.0248847	0.0274455	0.0301712	0.0330594	0.0361061	0.0393050	0.0426478	0.0461240	0.0497211	0.0534239	0.0572154	0.0610762	0.0649850	0.0689186	0.0728521	0.0767590	0.0806118	0.0843820	0.0880407	0.0915586	0.0949066	0.0980564	0.100981	0.103653	0.106049	0.108147	0.109927	0.111372	0.112468	0.113205	0.113575	0.113575	0.113205	0.112468	0.111372	0.109927	0.108147	0.106049	0.103653	0.100981	0.0980564	0.0949066	0.0915586	0.0880407	0.0843820	0.0806118	0.0767590	0.0728521	0.0689186	0.0649850	0.0610762	0.0572154	0.0534239	0.0497211	0.0461240	0.0426478	0.0393050	0.0361061	0.0330594	0.0301712	0.0274455	0.0248847	0.0224893	0.0202582	0.0181890	0.0162779	0.0145201	0.0129099	0.0114409	0.0101059	0.00889766	0.00780832	0.00683000	0.00595479	0.00517481	0.00448233	0.00386987	0.00333020	0.00285644	0.00244210	0.00208106	
0.00234062	0.00274669	0.00321272	0.00374556	0.00435254	0.00504140	0.00582024	0.00669751	0.00768188	0.00878221	0.0100074	0.0113664	0.0128678	0.0145201	0.0163311	0.0183082	0.0204576	0.0227850	0.0252943	0.0279885	0.0308687	0.0339343	0.0371828	0.0406094	0.0442073	0.0479670	0.0518769	0.0559226	0.0600872	0.0643516	0.0686940	0.0730903	0.0775145	0.0819386	0.0863328	0.0906661	0.0949066	0.0990216	0.102978	0.106744	0.110287	0.113575	0.116581	0.119276	0.121636	0.123638	0.125263	0.126496	0.127325	0.127741	0.127741	0.127325	0.126496	0.125263	0.123638	0.121636	0.119276	0.116581	0.113575	0.110287	0.106744	0.102978	0.0990216	0.0949066	0.0906661	0.0863328	0.0819386	0.0775145	0.0730903	0.0686940	0.0643516	0.0600872	0.0559226	0.0518769	0.0479670	0.0442073	0.0406094	0.0371828	0.0339343	0.0308687	0.0279885	0.0252943	0.0227850	0.0204576	0.0183082	0.0163311	0.0145201	0.0128678	0.0113664	0.0100074	0.00878221	0.00768188	0.00669751	0.00582024	0.00504140	0.00435254	0.00374556	0.00321272	0.00274669	0.00234062	
0.00262397	0.00307921	0.00360164	0.00419899	0.00487945	0.00565170	0.00652484	0.00750830	0.00861184	0.00984538	0.0112189	0.0127424	0.0144256	0.0162779	0.0183082	0.0205245	0.0229342	0.0255433	0.0283564	0.0313768	0.0346056	0.0380424	0.0416841	0.0455256	0.0495590	0.0537739	0.0581571	0.0626925	0.0673613	0.0721420	0.0770100	0.0819386	0.0868984	0.0918580	0.0967842	0.101642	0.106396	0.111009	0.115445	0.119666	0.123638	0.127325	0.130694	0.133716	0.136361	0.138605	0.140427	0.141810	0.142739	0.143205	0.143205	0.142739	0.141810	0.140427	0.138605	0.136361	0.133716	0.130694	0.127325	0.123638	0.119666	0.115445	0.111009	0.106396	0.101642	0.0967842	0.0918580	0.0868984	0.0819386	0.0770100	0.0721420	0.0673613	0.0626925	0.0581571	0.0537739	0.0495590	0.0455256	0.0416841	0.0380424	0.0346056	0.0313768	0.0283564	0.0255433	0.0229342	0.0205245	0.0183082	0.0162779	0.0144256	0.0127424	0.0112189	0.00984538	0.00861184	0.00750830	0.00652484	0.00565170	0.00487945	0.00419899	0.00360164	0.00307921	0.00262397	
0.00293204	0.00344072	0.00402450	0.00469197	0.00545233	0.00631524	0.00729088	0.00838982	0.00962292	0.0110013	0.0125361	0.0142384	0.0161192	0.0181890	0.0204576	0.0229342	0.0256268	0.0285422	0.0316856	0.0350606	0.0386685	0.0425088	0.0465781	0.0508705	0.0553775	0.0600872	0.0649850	0.0700529	0.0752699	0.0806118	0.0860514	0.0915586	0.0971007	0.102643	0.108147	0.113575	0.118887	0.124042	0.128999	0.133716	0.138154	0.142273	0.146038	0.149415	0.152370	0.154878	0.156914	0.158459	0.159497	0.160018	0.160018	0.159497	0.158459	0.156914	0.154878	0.152370	0.149415	0.146038	0.142273	0.138154	0.133716	0.128999	0.124042	0.118887	0.113575	0.108147	0.102643	0.0971007	0.0915586	0.0860514	0.0806118	0.0752699	0.0700529	0.0649850	0.0600872	0.0553775	0.0508705	0.0465781	0.0425088	0.0386685	0.0350606	0.0316856	0.0285422	0.0256268	0.0229342	0.0204576	0.0181890	0.0161192	0.0142384	0.0125361	0.0110013	0.00962292	0.00838982	0.00729088	0.00631524	0.00545233	0.00469197	0.00402450	0.00344072	0.00293204	
0.00326559	0.00383215	0.00448233	0.00522575	0.00607260	0.00703368	0.00812031	0.00934426	0.0107176	0.0122528	0.0139622	0.0158582	0.0179530	0.0202582	0.0227850	0.0255433	0.0285422	0.0317892	0.0352903	0.0390491	0.0430676	0.0473447	0.0518769	0.0566577	0.0616774	0.0669229	0.0723779	0.0780223	0.0838328	0.0897824	0.0958408	0.101975	0.108147	0.114319	0.120450	0.126496	0.132412	0.138154	0.143674	0.148928	0.153870	0.158459	0.162652	0.166412	0.169705	0.172498	0.174765	0.176485	0.177642	0.178223	0.178223	0.177642	0.176485	0.174765	0.172498	0.169705	0.166412	0.162652	0.158459	0.153870	0.148928	0.143674	0.138154	0.132412	0.126496	0.120450	0.114319	0.108147	0.101975	0.0958408	0.0897824	0.0838328	0.0780223	0.0723779	0.0669229	0.0616774	0.0566577	0.0518769	0.0473447	0.0430676	0.0390491	0.0352903	0.0317892	0.0285422	0.0255433	0.0227850	0.0202582	0.0179530	0.0158582	0.0139622	0.0122528	0.0107176	0.00934426	0.00812031	0.00703368	0.00607260	0.00522575	0.00448233	0.00383215	0.00326559	
0.00362524	0.00425419	0.00497598	0.00580127	0.00674139	0.00780832	0.00901462	0.0103734	0.0118980	0.0136022	0.0154999	0.0176047	0.0199302	0.0224893	0.0252943	0.0283564	0.0316856	0.0352903	0.0391768	0.0433497	0.0478107	0.0525588	0.0575902	0.0628975	0.0684700	0.0742933	0.0803490	0.0866151	0.0930655	0.0996703	0.106396	0.113205	0.120058	0.126910	0.133716	0.140427	0.146995	0.153369	0.159497	0.165329	0.170816	0.175910	0.180565	0.184740	0.188394	0.191495	0.194013	0.195922	0.197206	0.197851	0.197851	0.197206	0.195922	0.194013	0.191495	0.188394	0.184740	0.180565	0.175910	0.170816	0.165329	0.159497	0.153369	0.146995	0.140427	0.133716	0.126910	0.120058	0.113205	0.106396	0.0996703	0.0930655	0.0866151	0.0803490	0.0742933	0.0684700	0.0628975	0.0575902	0.0525588	0.0478107	0.0433497	0.0391768	0.0352903	0.0316856	0.0283564	0.0252943	0.0224893	0.0199302	0.0176047	0.0154999	0.0136022	0.0118980	0.0103734	0.00901462	0.00780832	0.00674139	0.00580127	0.00497598	0.00425419	0.00362524	
0.00401138	0.00470732	0.00550599	0.00641918	0.00745943	0.00864001	0.00997480	0.0114783	0.0131653	0.0150511	0.0171508	0.0194799	0.0220530	0.0248847	0.0279885	0.0313768	0.0350606	0.0390491	0.0433497	0.0479670	0.0529032	0.0581571	0.0637244	0.0695970	0.0757630	0.0822065	0.0889073	0.0958408	0.102978	0.110287	0.117729	0.125263	0.132845	0.140427	0.147958	0.155385	0.162652	0.169705	0.176485	0.182939	0.189011	0.194647	0.199798	0.204417	0.208461	0.211892	0.214677	0.216791	0.218211	0.218924	0.218924	0.218211	0.216791	0.214677	0.211892	0.208461	0.204417	0.199798	0.194647	0.189011	0.182939	0.176485	0.169705	0.162652	0.155385	0.147958	0.140427	0.132845	0.125263	0.117729	0.110287	0.102978	0.0958408	0.0889073	0.0822065	0.0757630	0.0695970	0.0637244	0.0581571	0.0529032	0.0479670	0.0433497	0.0390491	0.0350606	0.0313768	0.0279885	0.0248847	0.0220530	0.0194799	0.0171508	0.0150511	0.0131653	0.0114783	0.00997480	0.00864001	0.00745943	0.00641918	0.00550599	0.00470732	0.00401138	
0.00442418	0.00519173	0.00607260	0.00707976	0.00822706	0.00952912	0.0110013	0.0126595	0.0145201	0.0165999	0.0189158	0.0214845	0.0243225	0.0274455	0.0308687	0.0346056	0.0386685	0.0430676	0.0478107	0.0529032	0.0583473	0.0641418	0.0702820	0.0767590	0.0835596	0.0906661	0.0980564	0.105703	0.113575	0.121636	0.129844	0.138154	0.146516	0.154878	0.163184	0.171375	0.179390	0.187168	0.194647	0.201765	0.208461	0.214677	0.220359	0.225453	0.229913	0.233697	0.236769	0.239100	0.240666	0.241453	0.241453	0.240666	0.239100	0.236769	0.233697	0.229913	0.225453	0.220359	0.214677	0.208461	0.201765	0.194647	0.187168	0.179390	0.171375	0.163184	0.154878	0.146516	0.138154	0.129844	0.121636	0.113575	0.105703	0.0980564	0.0906661	0.0835596	0.0767590	0.0702820	0.0641418	0.0583473	0.0529032	0.0478107	0.0430676	0.0386685	0.0346056	0.0308687	0.0274455	0.0243225	0.0214845	0.0189158	0.0165999	0.0145201	0.0126595	0.0110013	0.00952912	0.00822706	0.00707976	0.00607260	0.00519173	0.00442418	
